,workclass,fnlwgt,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week
333,Private,200117.0,9.0,Divorced,Adm-clerical,Not-in-family,,0.0,0.0,
334,Private,200117.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,1887.0,
335,Private,52963.0,13.0,Never-married,Adm-clerical,Not-in-family,,0.0,0.0,
336,Federal-gov,,13.0,,Prof-specialty,Not-in-family,Male,0.0,0.0,40.0
337,Private,369781.0,9.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
338,Private,342121.0,10.0,Married-civ-spouse,Tech-support,Husband,,0.0,0.0,
339,Private,,13.0,,Adm-clerical,Own-child,Male,0.0,0.0,38.0
340,Private,96354.0,7.0,Never-married,Other-service,Own-child,,0.0,0.0,
341,,,10.0,,,Own-child,Male,0.0,0.0,35.0
342,Self-emp-inc,140319.0,9.0,Married-civ-spouse,Adm-clerical,Husband,,0.0,0.0,
343,Private,236990.0,10.0,Married-civ-spouse,Machine-op-inspct,Husband,,3464.0,0.0,
344,Self-emp-inc,,9.0,,Exec-managerial,Husband,Male,0.0,0.0,40.0
345,Private,,1.0,,Other-service,Not-in-family,Male,0.0,0.0,72.0
346,State-gov,,14.0,,Prof-specialty,Husband,Male,0.0,0.0,15.0
347,Private,,10.0,,Exec-managerial,Husband,Male,15024.0,0.0,60.0
348,Private,,10.0,,Tech-support,Husband,Male,0.0,0.0,40.0
349,,142875.0,6.0,Never-married,,Other-relative,,0.0,0.0,
350,Private,348960.0,10.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
351,Private,,9.0,,Machine-op-inspct,Husband,Male,0.0,0.0,40.0
352,Private,,9.0,,Other-service,Unmarried,Female,0.0,0.0,34.0
353,Private,187295.0,13.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
354,Private,332703.0,9.0,Divorced,Adm-clerical,Not-in-family,,0.0,625.0,
355,Self-emp-not-inc,123190.0,5.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,1887.0,
356,Self-emp-not-inc,184762.0,10.0,Married-civ-spouse,Tech-support,Husband,,0.0,0.0,
357,Private,,9.0,,Sales,Unmarried,Female,0.0,0.0,37.0
358,Private,,9.0,,Adm-clerical,Unmarried,Female,0.0,0.0,48.0
359,Private,,10.0,,Exec-managerial,Unmarried,Male,0.0,0.0,60.0
360,Private,251292.0,3.0,Separated,Other-service,Other-relative,,0.0,0.0,
361,Private,,3.0,,Other-service,Not-in-family,Female,0.0,0.0,40.0
362,Private,,13.0,,Sales,Husband,Male,0.0,0.0,50.0
363,Local-gov,,14.0,,Prof-specialty,Husband,Male,0.0,1977.0,55.0
364,Private,446219.0,6.0,Never-married,Sales,Unmarried,,0.0,0.0,
365,Private,,12.0,,Adm-clerical,Own-child,Female,0.0,0.0,40.0
366,Private,269168.0,10.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
367,Local-gov,,10.0,,Protective-serv,Own-child,Male,0.0,0.0,40.0
368,Private,,14.0,,Exec-managerial,Unmarried,Male,0.0,0.0,40.0
369,Self-emp-not-inc,213307.0,6.0,Married-civ-spouse,Other-service,Wife,,0.0,0.0,
370,Self-emp-not-inc,168223.0,13.0,Divorced,Prof-specialty,Not-in-family,,0.0,0.0,
371,,232022.0,10.0,Never-married,,Own-child,,0.0,0.0,
372,Local-gov,,,,Adm-clerical,Own-child,Female,0.0,0.0,35.0
373,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,25.0
374,Private,231286.0,,Never-married,Handlers-cleaners,Not-in-family,,0.0,0.0,
375,,,10.0,,,Not-in-family,Female,0.0,0.0,40.0
376,Private,,5.0,,Other-service,Own-child,Male,0.0,0.0,15.0
377,Private,266598.0,13.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
378,Private,172618.0,15.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
379,Private,,10.0,,Craft-repair,Unmarried,Female,0.0,0.0,38.0
380,Private,205987.0,15.0,Never-married,Exec-managerial,Not-in-family,,0.0,0.0,
381,,33487.0,10.0,Never-married,,Other-relative,,0.0,0.0,
382,Private,179481.0,9.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
383,Private,,13.0,,Exec-managerial,Husband,Male,0.0,0.0,50.0
384,Private,118565.0,7.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,
385,Private,187746.0,10.0,Never-married,Other-service,Own-child,,0.0,0.0,
386,Private,66935.0,9.0,Never-married,Craft-repair,Not-in-family,,0.0,0.0,
387,Private,,10.0,,Sales,Not-in-family,Male,4650.0,0.0,40.0
388,Private,,13.0,,Adm-clerical,Husband,Male,0.0,0.0,40.0
389,Private,565313.0,10.0,Never-married,Other-service,Own-child,,2202.0,0.0,
390,Private,,8.0,,Other-service,Not-in-family,Female,0.0,0.0,38.0
391,Private,215646.0,9.0,Divorced,Handlers-cleaners,Not-in-family,,0.0,0.0,
392,Federal-gov,232151.0,10.0,Divorced,Adm-clerical,Other-relative,,2346.0,0.0,
393,,329174.0,10.0,Never-married,,Not-in-family,,0.0,0.0,
394,Federal-gov,,9.0,,Exec-managerial,Husband,Male,5178.0,0.0,40.0
395,State-gov,,10.0,,Protective-serv,Husband,Male,0.0,0.0,41.0
396,Private,,13.0,,Exec-managerial,Wife,Female,0.0,0.0,40.0
397,Private,,13.0,,Exec-managerial,Not-in-family,Male,0.0,0.0,60.0
398,Private,229394.0,9.0,Divorced,Exec-managerial,Not-in-family,,0.0,0.0,
399,Private,41718.0,6.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
400,Private,89991.0,10.0,Never-married,Other-service,Own-child,,0.0,0.0,
401,Private,216070.0,,Married-civ-spouse,Adm-clerical,Wife,,0.0,0.0,
402,Private,257849.0,4.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
403,Private,145933.0,9.0,Never-married,Exec-managerial,Not-in-family,,0.0,2258.0,
404,Private,,10.0,,Tech-support,Husband,Male,15024.0,0.0,37.0
405,Private,37778.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
406,Private,,9.0,,Craft-repair,Not-in-family,Male,0.0,0.0,40.0
407,Private,,12.0,,Craft-repair,Not-in-family,Male,0.0,0.0,40.0
408,Federal-gov,,10.0,,Adm-clerical,Husband,Male,0.0,0.0,40.0
409,Self-emp-not-inc,105592.0,4.0,Married-civ-spouse,Transport-moving,Husband,,0.0,0.0,
410,Private,100882.0,13.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
411,Private,,13.0,,Sales,Husband,Male,0.0,0.0,25.0
412,Private,160033.0,10.0,Never-married,Protective-serv,Own-child,,0.0,0.0,
413,Private,,10.0,,Prof-specialty,Husband,Male,0.0,0.0,45.0
414,Private,258425.0,11.0,Never-married,Sales,Not-in-family,,2597.0,0.0,
415,Private,57101.0,5.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
416,Private,186454.0,13.0,Never-married,Prof-specialty,Not-in-family,,4650.0,0.0,
417,Private,,9.0,,Sales,Not-in-family,Male,0.0,0.0,38.0
418,Local-gov,113000.0,10.0,Married-civ-spouse,Farming-fishing,Husband,,0.0,0.0,
419,Self-emp-not-inc,,,,Sales,Wife,Female,0.0,0.0,30.0
420,Private,,9.0,,Handlers-cleaners,Own-child,Male,0.0,0.0,35.0
421,Private,65624.0,9.0,Divorced,Exec-managerial,Not-in-family,,0.0,0.0,
422,State-gov,143774.0,10.0,Separated,Exec-managerial,Not-in-family,,0.0,0.0,
423,,,10.0,,,Husband,Male,0.0,0.0,6.0
424,Private,,14.0,,Prof-specialty,Not-in-family,Male,8614.0,0.0,40.0
425,Self-emp-not-inc,22228.0,9.0,Married-civ-spouse,Other-service,Husband,,0.0,0.0,
426,Private,110396.0,14.0,Never-married,Exec-managerial,Not-in-family,,14084.0,0.0,
427,Private,133833.0,10.0,Never-married,Adm-clerical,Own-child,,0.0,0.0,
428,Private,50349.0,9.0,Widowed,Other-service,Not-in-family,,0.0,0.0,
429,Self-emp-not-inc,183151.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
430,Federal-gov,90533.0,13.0,Never-married,Exec-managerial,Not-in-family,,0.0,0.0,
431,Self-emp-not-inc,95490.0,9.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
432,Private,211129.0,13.0,Never-married,Exec-managerial,Other-relative,,0.0,0.0,
433,Self-emp-not-inc,,15.0,,Prof-specialty,Husband,Male,0.0,0.0,45.0
434,Private,,6.0,,Handlers-cleaners,Own-child,Male,0.0,0.0,20.0
435,Local-gov,271521.0,10.0,Married-civ-spouse,Protective-serv,Husband,,0.0,0.0,
436,Private,273243.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
437,Private,,10.0,,Sales,Not-in-family,Female,0.0,0.0,25.0
438,Federal-gov,106297.0,9.0,Divorced,Handlers-cleaners,Unmarried,,0.0,0.0,
439,State-gov,152307.0,13.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
440,Private,,14.0,,Exec-managerial,Not-in-family,Female,0.0,0.0,50.0
441,Private,345405.0,9.0,Married-civ-spouse,Sales,Husband,,2885.0,0.0,
442,Private,,9.0,,Sales,Own-child,Female,0.0,0.0,40.0
443,Local-gov,,10.0,,Protective-serv,Not-in-family,Male,0.0,0.0,40.0
444,Self-emp-inc,291518.0,13.0,Married-civ-spouse,Craft-repair,Husband,,15024.0,0.0,
445,Private,105974.0,9.0,Never-married,Craft-repair,Not-in-family,,0.0,0.0,
446,Private,433624.0,10.0,Never-married,Adm-clerical,Not-in-family,,0.0,0.0,
447,Private,142682.0,9.0,Married-civ-spouse,Transport-moving,Husband,,0.0,0.0,
448,Private,122033.0,10.0,Never-married,Exec-managerial,Unmarried,,0.0,0.0,
449,Private,213821.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,1887.0,
450,Federal-gov,341762.0,13.0,Married-civ-spouse,Prof-specialty,Husband,,7688.0,0.0,
451,Private,349405.0,11.0,Married-civ-spouse,Prof-specialty,Wife,,0.0,0.0,
452,Private,,13.0,,Exec-managerial,Wife,Female,0.0,1902.0,44.0
453,Private,,9.0,,Machine-op-inspct,Husband,Male,0.0,0.0,45.0
454,Private,,9.0,,Exec-managerial,Husband,Male,0.0,0.0,40.0
455,Local-gov,187792.0,10.0,Divorced,Protective-serv,Not-in-family,,0.0,0.0,
456,Self-emp-not-inc,105907.0,2.0,Widowed,Other-service,Not-in-family,,0.0,0.0,
457,Private,,9.0,,Machine-op-inspct,Husband,Male,0.0,0.0,40.0
458,Private,142022.0,10.0,Never-married,Handlers-cleaners,Own-child,,0.0,0.0,
459,Private,,4.0,,Farming-fishing,Husband,Male,0.0,0.0,55.0
460,Self-emp-not-inc,152493.0,9.0,Married-civ-spouse,Farming-fishing,Husband,,0.0,0.0,
461,Private,,10.0,,Other-service,Unmarried,Female,0.0,0.0,15.0
462,Private,,9.0,,Craft-repair,Husband,Male,0.0,1672.0,40.0
463,Private,318450.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
464,Private,24273.0,9.0,Married-civ-spouse,Other-service,Wife,,0.0,0.0,
465,Self-emp-not-inc,135134.0,,Never-married,Farming-fishing,Not-in-family,,0.0,0.0,
466,Private,,12.0,,Adm-clerical,Unmarried,Female,0.0,0.0,32.0
467,Self-emp-not-inc,,9.0,,Sales,Husband,Male,0.0,0.0,60.0
468,Self-emp-inc,298449.0,16.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,2179.0,
469,Private,125762.0,9.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
470,Private,188950.0,13.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
471,Private,66473.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
472,,85815.0,9.0,Divorced,,Own-child,,0.0,0.0,
473,Private,177940.0,12.0,Never-married,Machine-op-inspct,Own-child,,0.0,0.0,
474,Private,,9.0,,Other-service,Not-in-family,Male,0.0,0.0,40.0
475,Private,212864.0,13.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
476,Private,263899.0,,Never-married,Sales,Own-child,Male,,0.0,35.0
477,Private,87239.0,9.0,Divorced,Transport-moving,Not-in-family,,0.0,0.0,
478,Self-emp-inc,29254.0,10.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
479,Private,195488.0,6.0,Divorced,Adm-clerical,Unmarried,,0.0,0.0,
480,Private,,13.0,,Exec-managerial,Husband,Male,7688.0,0.0,40.0
481,Private,266119.0,13.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
482,Private,368757.0,10.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,
483,Private,,,,Other-service,Not-in-family,Female,0.0,0.0,20.0
484,Private,,9.0,,Machine-op-inspct,Other-relative,Male,0.0,0.0,40.0
485,Private,26966.0,10.0,Widowed,Adm-clerical,Not-in-family,,0.0,0.0,
486,Private,,10.0,,Prof-specialty,Own-child,Male,3325.0,0.0,35.0
487,Private,268234.0,11.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,1902.0,
488,Private,188432.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,3103.0,0.0,
489,Local-gov,190911.0,10.0,Married-civ-spouse,Protective-serv,Husband,,0.0,0.0,
490,Private,189511.0,11.0,Married-civ-spouse,Other-service,Husband,,0.0,0.0,
491,Private,27620.0,9.0,Never-married,Adm-clerical,Not-in-family,,0.0,0.0,
492,Private,26502.0,13.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
493,Private,,7.0,,Farming-fishing,Husband,Male,0.0,0.0,65.0
494,Private,206199.0,7.0,Never-married,Transport-moving,Not-in-family,,0.0,0.0,
495,Local-gov,349148.0,12.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
496,Private,,9.0,,Craft-repair,Unmarried,Female,0.0,0.0,40.0
497,Private,,9.0,,Other-service,Not-in-family,Male,0.0,0.0,8.0
498,Private,220362.0,11.0,Married-civ-spouse,Transport-moving,Husband,,0.0,0.0,
499,Private,278736.0,8.0,Never-married,Handlers-cleaners,Other-relative,,0.0,0.0,
500,Private,,10.0,,Other-service,Not-in-family,Male,0.0,0.0,40.0
501,Private,,13.0,,Adm-clerical,Own-child,Male,0.0,0.0,40.0
502,Private,154087.0,9.0,Married-civ-spouse,Transport-moving,Husband,,0.0,0.0,
503,Private,233168.0,13.0,Married-civ-spouse,Prof-specialty,Wife,,0.0,0.0,
504,Private,,,,Other-service,Own-child,Female,0.0,0.0,40.0
505,Private,146908.0,16.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
506,Self-emp-not-inc,,10.0,,Farming-fishing,Husband,Male,0.0,0.0,60.0
507,Private,207064.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,
508,Self-emp-not-inc,105838.0,11.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
509,Private,125461.0,13.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
510,Self-emp-not-inc,22641.0,9.0,Married-civ-spouse,Transport-moving,Husband,,0.0,0.0,
511,State-gov,101603.0,,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
512,Private,,6.0,,Sales,Own-child,Male,0.0,0.0,8.0
513,Private,,11.0,,Transport-moving,Husband,Male,0.0,0.0,56.0
514,Self-emp-not-inc,149324.0,10.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
515,Private,,10.0,,Handlers-cleaners,Own-child,Male,0.0,0.0,16.0
516,Private,168107.0,13.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
517,Self-emp-not-inc,,13.0,,Sales,Husband,Male,0.0,0.0,50.0
518,Private,223277.0,13.0,Married-civ-spouse,Adm-clerical,Husband,,0.0,0.0,
519,Local-gov,125417.0,15.0,Never-married,Exec-managerial,Not-in-family,,0.0,0.0,
520,Private,,13.0,,Sales,Husband,Male,20051.0,0.0,40.0
521,Private,,10.0,,Exec-managerial,Wife,Female,0.0,0.0,15.0
522,Private,,,,Other-service,Not-in-family,Female,0.0,0.0,32.0
523,Self-emp-not-inc,63004.0,14.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
524,Self-emp-not-inc,186909.0,14.0,Married-civ-spouse,Sales,Wife,,0.0,1902.0,
525,Private,,13.0,,Adm-clerical,Husband,Male,0.0,0.0,40.0
526,Private,,9.0,,Sales,Husband,Male,0.0,0.0,55.0
527,State-gov,,14.0,,Prof-specialty,Not-in-family,Male,0.0,0.0,10.0
528,Self-emp-inc,189933.0,9.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
529,State-gov,326566.0,10.0,Never-married,Transport-moving,Own-child,,0.0,0.0,
530,Local-gov,400074.0,10.0,Married-civ-spouse,Exec-managerial,Own-child,,0.0,0.0,
531,Private,,8.0,,Machine-op-inspct,Unmarried,Female,0.0,0.0,40.0
532,Private,,13.0,,Tech-support,Not-in-family,Female,0.0,0.0,45.0
533,Private,279145.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
534,Private,,13.0,,Sales,Own-child,Male,0.0,1590.0,40.0
535,Private,,16.0,,Prof-specialty,Not-in-family,Female,0.0,0.0,15.0
536,State-gov,,16.0,,Prof-specialty,Unmarried,Female,0.0,0.0,40.0
537,Private,310380.0,9.0,Never-married,Adm-clerical,Unmarried,,0.0,0.0,
538,Private,,11.0,,Adm-clerical,Wife,Female,7688.0,0.0,44.0
539,Private,,10.0,,Handlers-cleaners,Unmarried,Female,0.0,0.0,35.0
540,Self-emp-inc,,10.0,,Sales,Husband,Male,0.0,0.0,60.0
541,Private,,7.0,,Other-service,Not-in-family,Female,0.0,0.0,40.0
542,Self-emp-not-inc,,6.0,,Sales,Own-child,Male,0.0,0.0,80.0
543,Federal-gov,,15.0,,Prof-specialty,Husband,Male,0.0,1887.0,50.0
544,Self-emp-inc,83748.0,10.0,Married-civ-spouse,Exec-managerial,Other-relative,,0.0,0.0,
545,Private,,10.0,,Handlers-cleaners,Other-relative,Male,0.0,0.0,40.0
546,Private,413227.0,13.0,Never-married,Other-service,Not-in-family,,0.0,0.0,
547,Private,,9.0,,Exec-managerial,Wife,Female,0.0,0.0,43.0
548,Private,,9.0,,Sales,Not-in-family,Female,0.0,0.0,40.0
549,Private,226422.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
550,Private,67311.0,13.0,Never-married,Exec-managerial,Own-child,,0.0,0.0,
551,Private,,13.0,,Prof-specialty,Husband,Male,0.0,0.0,40.0
552,Private,108542.0,10.0,Married-civ-spouse,Adm-clerical,Husband,,0.0,0.0,
553,Self-emp-not-inc,110457.0,10.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
554,Self-emp-not-inc,,2.0,,Craft-repair,Other-relative,Female,0.0,1602.0,45.0
555,Private,325802.0,9.0,Separated,Sales,Not-in-family,,0.0,0.0,
556,Private,148995.0,14.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
557,Private,39756.0,10.0,Never-married,Other-service,Own-child,,0.0,0.0,
558,Self-emp-not-inc,,7.0,,Other-service,Unmarried,Female,0.0,0.0,50.0
559,Private,103710.0,14.0,Never-married,Prof-specialty,Not-in-family,,0.0,0.0,
560,Private,,9.0,,Adm-clerical,Own-child,Female,0.0,0.0,40.0
561,Private,,12.0,,Exec-managerial,Not-in-family,Male,0.0,0.0,40.0
562,Private,241350.0,,Married-civ-spouse,Machine-op-inspct,Husband,,5178.0,0.0,
563,,,10.0,,,Not-in-family,Female,0.0,0.0,14.0
564,Self-emp-not-inc,,9.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
565,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
566,Private,259301.0,9.0,Divorced,Exec-managerial,Unmarried,,0.0,0.0,
567,Private,184833.0,6.0,Separated,Craft-repair,Unmarried,,0.0,0.0,
568,Private,,9.0,,Transport-moving,Husband,Male,0.0,0.0,40.0
569,Federal-gov,,13.0,,Adm-clerical,Husband,Male,7298.0,0.0,40.0
570,Private,152629.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
571,Private,381965.0,13.0,Married-civ-spouse,Craft-repair,Other-relative,,0.0,0.0,
572,Private,98941.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
573,Private,48347.0,10.0,Never-married,Tech-support,Own-child,,0.0,0.0,
574,Private,92863.0,9.0,Never-married,Machine-op-inspct,Not-in-family,,0.0,0.0,
575,Self-emp-not-inc,153546.0,13.0,Never-married,Prof-specialty,Own-child,,0.0,0.0,
576,Private,100734.0,13.0,Married-civ-spouse,Prof-specialty,Wife,,0.0,0.0,
577,Private,,7.0,,Transport-moving,Husband,Male,0.0,0.0,40.0
578,Private,,13.0,,Exec-managerial,Not-in-family,Female,0.0,0.0,40.0
579,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
580,Private,181820.0,10.0,Never-married,Machine-op-inspct,Own-child,,0.0,0.0,
581,Private,,9.0,,Sales,Not-in-family,Male,4101.0,0.0,48.0
582,Private,,7.0,,Exec-managerial,Not-in-family,Female,0.0,0.0,38.0
583,Self-emp-not-inc,170785.0,8.0,Divorced,Craft-repair,Unmarried,,0.0,0.0,
584,Private,,9.0,,Transport-moving,Husband,Male,0.0,0.0,40.0
585,Private,255675.0,10.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
586,Private,141297.0,10.0,Never-married,Tech-support,Own-child,,0.0,0.0,
587,,,10.0,,,Not-in-family,Female,0.0,0.0,12.0
588,Federal-gov,,9.0,,Other-service,Other-relative,Female,0.0,0.0,40.0
589,Private,114150.0,9.0,Never-married,Handlers-cleaners,Other-relative,,0.0,0.0,
590,Private,113453.0,14.0,Married-civ-spouse,Prof-specialty,Wife,,0.0,0.0,
591,Private,,9.0,,Handlers-cleaners,Other-relative,Male,0.0,0.0,5.0
592,Private,,9.0,,Other-service,Not-in-family,Male,0.0,0.0,40.0
593,Local-gov,,14.0,,Prof-specialty,Wife,Female,0.0,1977.0,20.0
594,Federal-gov,,9.0,,Exec-managerial,Not-in-family,Male,0.0,0.0,42.0
595,Private,147707.0,9.0,Married-civ-spouse,Exec-managerial,Husband,,15024.0,0.0,
596,Private,209131.0,10.0,Never-married,Machine-op-inspct,Own-child,,0.0,0.0,
597,Self-emp-inc,,10.0,,Farming-fishing,Husband,Male,0.0,0.0,54.0
598,Private,185821.0,10.0,Never-married,Sales,Own-child,,0.0,0.0,
599,Private,122999.0,9.0,Never-married,Craft-repair,Other-relative,,0.0,0.0,
600,Private,156926.0,13.0,Divorced,Adm-clerical,Not-in-family,,0.0,0.0,
601,Private,,9.0,,Adm-clerical,Not-in-family,Male,0.0,0.0,50.0
602,Self-emp-inc,,10.0,,Sales,Not-in-family,Female,0.0,0.0,60.0
603,Private,,9.0,,Other-service,Not-in-family,Female,0.0,0.0,12.0
604,Private,153976.0,10.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
605,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
606,Private,155509.0,9.0,Separated,Other-service,Other-relative,,0.0,0.0,
607,State-gov,,10.0,,Adm-clerical,Not-in-family,Female,0.0,0.0,40.0
608,Private,,10.0,,Farming-fishing,Not-in-family,Female,0.0,0.0,45.0
609,Private,82393.0,10.0,Never-married,Craft-repair,Own-child,,0.0,0.0,
610,Self-emp-not-inc,,5.0,,Sales,Husband,Male,0.0,0.0,58.0
611,Private,250201.0,9.0,Widowed,Transport-moving,Unmarried,,0.0,0.0,
612,Private,,9.0,,Craft-repair,Own-child,Male,0.0,0.0,55.0
613,Private,55390.0,12.0,Never-married,Tech-support,Not-in-family,,0.0,0.0,
614,Private,76313.0,10.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
615,Private,54985.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,1887.0,
616,Private,148315.0,9.0,Never-married,Handlers-cleaners,Unmarried,,0.0,0.0,
617,Federal-gov,127610.0,13.0,Never-married,Adm-clerical,Not-in-family,,0.0,0.0,
618,Private,37655.0,9.0,Divorced,Machine-op-inspct,Unmarried,,0.0,0.0,
619,Private,54102.0,10.0,Divorced,Adm-clerical,Unmarried,,0.0,0.0,
620,Private,,6.0,,Exec-managerial,Not-in-family,Male,0.0,0.0,55.0
621,Private,,13.0,,Sales,Unmarried,Female,0.0,0.0,35.0
622,,,4.0,,,Husband,Male,0.0,0.0,8.0
623,Private,,11.0,,Prof-specialty,Not-in-family,Female,0.0,0.0,45.0
624,Private,,10.0,,Adm-clerical,Husband,Male,0.0,0.0,40.0
625,Private,287681.0,4.0,Never-married,Other-service,Not-in-family,,0.0,0.0,
626,Local-gov,102953.0,9.0,Married-civ-spouse,Other-service,Husband,,0.0,0.0,
627,Private,,5.0,,Sales,Own-child,Female,0.0,0.0,42.0
628,Private,183800.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
629,Local-gov,,14.0,,Prof-specialty,Not-in-family,Female,0.0,0.0,40.0
630,,,13.0,,,Wife,Female,0.0,0.0,4.0
631,Private,,15.0,,Craft-repair,Husband,Male,5178.0,0.0,40.0
632,State-gov,82067.0,11.0,Married-civ-spouse,Protective-serv,Husband,,0.0,0.0,
633,Private,,9.0,,Other-service,Not-in-family,Female,0.0,0.0,40.0
634,Private,257364.0,10.0,Divorced,Other-service,Not-in-family,,0.0,0.0,
635,,139391.0,9.0,Married-civ-spouse,,Husband,,0.0,0.0,
636,Self-emp-inc,188260.0,9.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
637,Private,,16.0,,Prof-specialty,Not-in-family,Male,594.0,0.0,50.0
638,Private,139268.0,14.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
639,Private,,9.0,,Adm-clerical,Husband,Male,0.0,0.0,40.0
640,Private,,9.0,,Sales,Husband,Male,0.0,0.0,40.0
641,Private,286026.0,9.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
642,Private,109530.0,11.0,Married-civ-spouse,Tech-support,Husband,,7298.0,0.0,
643,Private,108256.0,8.0,Married-civ-spouse,Transport-moving,Husband,,0.0,0.0,
644,Private,125489.0,14.0,Divorced,Prof-specialty,Unmarried,,0.0,0.0,
645,Private,201680.0,10.0,Never-married,Machine-op-inspct,Own-child,,0.0,0.0,
646,Private,,9.0,,Craft-repair,Husband,Male,0.0,1902.0,45.0
647,Federal-gov,45937.0,13.0,Married-civ-spouse,Prof-specialty,Wife,,0.0,0.0,
648,Private,202683.0,10.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
649,Private,446358.0,10.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,
650,Private,,10.0,,Tech-support,Not-in-family,Male,0.0,0.0,40.0
651,Self-emp-inc,,9.0,,Sales,Unmarried,Male,0.0,0.0,50.0
652,,,4.0,,,Husband,Male,0.0,0.0,40.0
